scheme_name,amfi_code,trading_day,nav_p05,nav_p25,nav_median,nav_p75,nav_p95,starting_nav
ABSL Small Cap Fund - Regular - Growth,101207,196,38.253349269394484,47.75624236625886,56.03279800420434,65.02541529141996,81.22521381934469,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,197,38.247476385192996,47.80807653379689,56.02046254179017,65.04292434747443,81.36276623164457,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,198,38.18744228295555,47.80622182425764,56.00757734032266,65.09729105160338,81.40972701368787,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,199,38.115231803974034,47.760888496495795,56.023399486590485,65.14951294069728,81.37467061508447,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,200,38.14791485151154,47.733128824720275,56.05591052050559,65.15620715048237,81.41274541823346,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,201,38.20378742133776,47.688157838117384,55.99830559047791,65.16170347100419,81.56240802977588,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,202,38.02543241241684,47.74353896949307,56.00305856066524,65.29137072809772,81.70156310736314,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,203,38.065271250566155,47.70894347299754,56.076896222151035,65.27431276431908,81.88520621746723,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,204,38.09181132988686,47.653879236516275,56.02225087311331,65.31950930990823,82.00440364911542,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,205,38.07615014333117,47.66739234697857,56.03863148255862,65.28043982007082,81.93885297950939,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,206,38.042591638387194,47.62070902844174,56.04950448382378,65.34573341089276,81.88131469422595,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,207,38.01449608628693,47.696372103232136,56.042984970196386,65.48948608321956,81.91668776816262,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,208,37.8845492991922,47.63862023235299,56.04854786130704,65.56084994466273,82.08011901237448,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,209,37.813223592149676,47.602257596614315,56.114298939540845,65.66385187889466,81.96676218819978,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,210,37.73628836558212,47.5513311008274,56.10950650234699,65.65540941880899,82.06798860866054,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,211,37.71343786757654,47.60237770794966,56.0521913022763,65.80064287581314,82.27744080033965,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,212,37.63516700839521,47.53385839588435,56.05859023357008,65.80179835042489,82.45106170507161,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,213,37.66257365953064,47.51003317651889,56.072238950882365,65.7720339890817,82.38170705594588,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,214,37.68304555498166,47.48334872936969,56.09264837600274,65.75815011725612,82.50011639136667,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,215,37.729123013559274,47.468370734953005,56.127992807947024,65.880841192997,82.94673093718963,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,216,37.735639921910554,47.51279439912508,56.15069757333083,65.9681192011958,83.13323951182058,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,217,37.68355676339327,47.51526263055347,56.11024985854162,65.93239797783811,82.82015067690749,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,218,37.718580304763705,47.4765415367913,56.15981774935713,65.95913302117341,83.19212008204032,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,219,37.63468105215847,47.48342098172414,56.2403215540405,66.04660780691958,83.10477143444741,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,220,37.71577154040973,47.562258655182234,56.18637474408142,66.22236197628737,83.24039693774618,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,221,37.562322205339925,47.553238770724064,56.19778097138219,66.12374599470981,83.22483285763475,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,222,37.51171742570927,47.5549751417721,56.147007464759874,66.26086811250897,83.42107913880962,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,223,37.64421361819234,47.60689299708159,56.05298234871174,66.30093144812517,83.16230801947857,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,224,37.55960280238389,47.62323090420066,56.121945904736265,66.31137388315274,83.3084224910473,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,225,37.52093465209673,47.56897024052773,56.11351258376514,66.30888897126222,83.52444575271677,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,226,37.37244477960165,47.6119053523371,56.18937583003746,66.39690474297984,83.63385725365971,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,227,37.426990655474796,47.610620648264984,56.19192216482001,66.37228012350205,83.60013397771644,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,228,37.34294531005665,47.54771062125244,56.18939566996994,66.40635809850767,83.66207385685159,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,229,37.28989066487373,47.55409549204653,56.197305665707184,66.43883917887567,83.71694917651557,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,230,37.400881101733496,47.59325622552049,56.11688686525014,66.56562374688973,83.90784931153479,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,231,37.29789484198418,47.571050986988425,56.16459641355337,66.48824430433817,84.30123324955768,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,232,37.19123256872371,47.52695778141893,56.24532600630307,66.55271533737431,84.11568803131962,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,233,37.224497325022966,47.55550666491888,56.227532073885804,66.56997539886628,84.40449964299897,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,234,37.22783179372198,47.537419390674366,56.18490063354276,66.7000610655206,84.48110867027196,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,235,37.183634111577604,47.43196381051345,56.15675101670388,66.68803801886497,84.61529430405801,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,236,37.15634599389558,47.42947038485738,56.15268946999433,66.72042883278924,84.85649682167673,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,237,37.100105251484855,47.4000237916235,56.09760979998047,66.78789619821832,84.84429454581021,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,238,37.09200349983455,47.44152307348456,56.13293934746105,66.84209953605195,84.9178180179485,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,239,37.06689733429687,47.43274751909315,56.08247138726693,66.86423595517795,85.07935402003486,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,240,37.098373913036134,47.41900461423082,56.09692393363871,66.84609568335635,85.38651028104148,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,241,36.9883908179651,47.40895566724748,56.11790398045059,66.93152861535644,85.45181110342826,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,242,36.99069339719572,47.48574949977548,56.17456456504418,66.88349685640637,85.54749519692992,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,243,36.84570883264784,47.39909026584846,56.20686132771245,66.9547397335468,85.75409750216103,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,244,36.818082706489875,47.405885175895904,56.318775679970386,66.95326817880182,85.81398354588634,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,245,36.86486037583488,47.48240477890313,56.263290277215475,66.89821474322689,85.60880532092833,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,246,36.820570551623916,47.4928436866017,56.27219627208733,66.9246576579452,85.49612022969934,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,247,36.79349459187458,47.522750120266124,56.21997790150414,66.99028827536681,85.6275470772404,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,248,36.872459010199286,47.50244996994554,56.19842560293716,66.94294016085536,85.70303209039606,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,249,36.6529634860023,47.466298500919024,56.102517533753826,67.01752879370838,86.03669271844528,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,250,36.687221816409746,47.5101242665071,56.21183478999092,67.07396698609747,86.14633225198324,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,251,36.68677569207482,47.482297059355204,56.19871215857307,67.0575179568935,86.0436269554437,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,252,36.6658089323586,47.40791120977795,56.27243027490424,67.13131084253274,86.19417078709684,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,253,36.63177782715707,47.457658844991045,56.30755695922922,67.16313699806429,86.11734876783639,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,254,36.593343105394105,47.4171512635742,56.29193020535717,67.25867160787725,86.22533468380948,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,255,36.59018008528192,47.35041166023154,56.24148449783852,67.29812073948834,86.39470773440922,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,256,36.74786804174488,47.383593272919775,56.258389457805585,67.38572889195608,86.58384772922906,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,257,36.734213017073024,47.32586615266858,56.31859482905085,67.50049167377651,86.51128013659184,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,258,36.76509558236208,47.311174702493375,56.41595042130975,67.4965529102086,86.76559267869435,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,259,36.72133366034109,47.32159575751386,56.32822646614674,67.50794958573395,86.76795055432017,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,260,36.64495385376378,47.373899536414456,56.38544451658119,67.57753895040197,86.96797386644127,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,261,36.56681827221342,47.329891114834986,56.35186660302123,67.62593528476393,87.207795658087,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,262,36.63004406446923,47.34551571011546,56.35228083637887,67.70085953066953,87.05111538693835,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,263,36.5492741044969,47.38051552161983,56.43707975105738,67.67427989884821,87.3012867754394,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,264,36.51058535136297,47.300145216580255,56.460019750375864,67.72687918650354,87.49363842087855,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,265,36.37503085978766,47.27265764248871,56.48361185325018,67.77219259203977,87.3043404829794,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,266,36.42929909788733,47.21969533948272,56.562330756900955,67.80051613134796,87.51381541704777,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,267,36.35437478655736,47.27673040981389,56.557005352136954,67.82155372652544,87.5440164743215,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,268,36.3412717416099,47.20336002529774,56.477328738276896,67.9005528936668,87.67313413623695,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,269,36.29518623588077,47.12243930171356,56.46839267260319,68.01583437978951,87.94280610691281,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,270,36.37869944954604,47.070298525142185,56.49637266960568,68.06754034754104,88.03621958859866,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,271,36.330499179846605,47.03650174090391,56.55907490766594,68.02467408484677,87.96418629907537,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,272,36.29470903445953,47.061237341772014,56.568946926138615,68.10668206104181,87.99563225378277,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,273,36.2436838366625,47.06641796689138,56.64115159627032,68.08939695232617,88.1991890752885,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,274,36.254480103193984,47.02757585925777,56.596816998344586,68.14586325841974,87.88202349948376,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,275,36.42570008094973,46.98203863959096,56.66105953052144,68.15145242309995,87.85489942899808,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,276,36.37527725328688,46.96635350419008,56.71125490378908,68.18097334750395,87.96338659517347,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,277,36.29161932235787,46.9551958328103,56.61222498000542,68.35635000368764,88.08477093298289,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,278,36.267143729296485,47.02680374479654,56.67111476127096,68.23282596800945,88.33202814784289,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,279,36.20264695457972,46.94012689064204,56.632924913519616,68.36496817366574,88.39148986638455,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,280,36.105238482366296,46.94042553457785,56.590324517844024,68.24412638979106,88.56379785539177,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,281,36.08217833709359,46.916603795579405,56.562591839430766,68.21695378517695,88.81109487926224,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,282,36.13154959203998,46.92948800583881,56.54345133238638,68.27863655764025,88.75104024516503,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,283,36.09895783625535,47.00214707910224,56.49502763557804,68.22176668520756,88.90836934110916,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,284,36.17527658545289,47.03354013894523,56.58042104670554,68.32914530948459,89.01643757285507,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,285,36.064297805568735,46.94618488057971,56.643340038489825,68.25834762921298,89.10482070733106,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,286,36.12211608488877,46.91885696021788,56.650427668846895,68.35390521096542,89.08450406679047,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,287,36.162073017355965,46.999329157872594,56.62937958376307,68.42908884911779,89.41208171231357,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,288,36.14548049398873,46.99071380163174,56.63437603871964,68.40185499403182,89.46290849512606,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,289,36.06616446472142,46.95731408828019,56.703693801760714,68.50978569051576,89.41819000128247,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,290,36.01799278997105,46.90388566544221,56.678976758603184,68.53021467460631,89.80406237396892,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,291,36.00103340031259,46.93475086953078,56.65064139746562,68.62828926135333,89.87499160152204,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,292,35.90837796794457,46.92405792788854,56.7236212053927,68.71019034532144,89.89734396505405,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,293,35.92514701153075,46.84600208040511,56.59266790814718,68.68137123350226,89.88697371861937,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,294,35.874531082545396,46.78503316374713,56.71793011081202,68.7699962969098,90.16652661486165,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,295,35.91024652217025,46.786849676101504,56.61593948669126,68.87773465071007,90.17511024300977,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,296,35.83077891782149,46.812583408882794,56.62538409332869,68.83701156697803,90.55916552040048,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,297,35.879933284141956,46.74949458077173,56.61648686951325,68.92077009521618,90.68362119449213,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,298,35.80009527886039,46.82575663115357,56.61772793032412,68.99424252632548,90.733294493651,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,299,35.78570143547786,46.80641640716768,56.6682478868088,69.12791159376215,90.82460976715535,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,300,35.80189268869571,46.764586760162665,56.64565304032902,69.00479118848637,90.85467861931745,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,301,35.70083715158854,46.734428061667735,56.573280220408506,68.96768629857225,90.99268918515585,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,302,35.61808802153102,46.763264580826856,56.631614790733984,69.01678369617824,91.13755244260751,53.9836
ABSL Small Cap Fund - Regular - Growth,101207,303,35.55104920504244,46.780982925556486,56.67767049480133,68.96643278079931,91.44029522858968,53.9836
